Date,ETH,BTC,XRP,LTC,XLM,Palladium,Gold,HSI,N225,SP500,NVIDIA,AMD
2019-02-10,124.81,3690.19,0.309909,46.83,0.080393,1371.2,1318.5,27946.320313,20333.169922,2706.3,148.17,23.05
2019-02-11,121.3,3648.43,0.302741,43.18,0.077595,1395.2,1307.0,28143.839844,20333.169922,2708.3,146.45,22.96
2019-02-12,122.57,3653.53,0.30519,43.93,0.077616,1375.4,1314.0,28171.330078,20864.210938,2744.8,151.17,22.82
2019-02-13,122.55,3632.07,0.304284,42.0,0.07699,1411.0,1310.8,28497.589844,21144.480469,2749.6,152.88,22.85
2019-02-14,121.39,3616.88,0.301909,41.64,0.076635,1385.9,1313.9,28432.050781,21139.710938,2743.4,154.53,23.13
2019-02-15,122.1,3620.81,0.301759,42.7,0.079276,1407.2,1322.1,27900.839844,20900.630859,2777.1,157.34,23.68
2019-02-16,123.26,3629.79,0.301703,43.59,0.078421,1407.2,1322.1,27900.839844,20900.630859,2777.1,157.34,23.68
2019-02-17,133.6,3673.84,0.30337,43.93,0.079608,1407.2,1322.1,27900.839844,20900.630859,2777.1,157.34,23.68
2019-02-18,146.1,3915.71,0.321568,48.04,0.083691,1407.2,1322.1,28347.009766,21281.849609,2777.1,157.34,23.68
2019-02-19,145.35,3947.09,0.323768,47.86,0.089982,1453.9,1344.8,28228.130859,21302.650391,2778.7,156.64,23.95
2019-02-20,149.55,3999.82,0.33288,51.79,0.091735,1462.1,1347.9,28514.050781,21431.490234,2787.0,158.55,23.95
2019-02-21,146.13,3954.12,0.321291,49.15,0.089091,1445.1,1327.8,28629.919922,21464.230469,2774.2,155.77,23.92
2019-02-22,149.09,4005.53,0.321904,49.81,0.090668,1460.1,1332.8,28816.300781,21425.509766,2791.2,159.19,24.36
2019-02-23,158.8,4142.53,0.33262,51.68,0.094257,1460.1,1332.8,28816.300781,21425.509766,2791.2,159.19,24.36
2019-02-24,135.85,3810.43,0.301443,44.68,0.084234,1460.1,1332.8,28816.300781,21425.509766,2791.2,159.19,24.36
2019-02-25,139.82,3882.7,0.32851,46.21,0.087305,1494.5,1329.5,28959.300781,21528.230469,2797.1,158.69,24.71
2019-02-26,138.09,3854.36,0.319477,45.49,0.0868,1519.7,1328.5,28772.060547,21449.390625,2791.5,157.1,24.21
2019-02-27,136.13,3851.05,0.313106,45.58,0.086195,1523.4,1317.7,28757.439453,21556.509766,2795.1,155.41,23.48
2019-02-28,136.75,3854.79,0.315078,46.24,0.085503,1501.5,1316.1,28633.179688,21385.160156,2784.7,154.26,23.53
2019-03-01,136.44,3859.58,0.317312,47.49,0.085833,1506.1,1299.2,28812.169922,21602.689453,2805.0,156.45,23.68
2019-03-02,134.21,3864.42,0.315126,49.02,0.08446,1506.1,1299.2,28812.169922,21602.689453,2805.0,156.45,23.68
2019-03-03,132.25,3847.18,0.312554,48.38,0.087235,1506.1,1299.2,28812.169922,21602.689453,2805.0,156.45,23.68
2019-03-04,127.77,3761.56,0.305133,46.43,0.083539,1485.1,1287.5,28959.589844,21822.039063,2791.6,156.78,23.37
2019-03-05,137.82,3896.38,0.316507,53.13,0.086299,1465.9,1284.7,28961.599609,21726.279297,2791.5,156.52,23.5
2019-03-06,138.79,3903.94,0.317031,55.78,0.085566,1486.4,1287.6,29037.599609,21596.810547,2771.4,152.05,22.41
2019-03-07,138.03,3911.48,0.314766,57.19,0.085541,1482.4,1286.1,28779.449219,21456.009766,2750.0,149.26,22.08
2019-03-08,135.13,3901.13,0.310087,56.1,0.087246,1459.0,1299.3,28228.419922,21025.560547,2751.9,150.64,22.01
2019-03-09,137.97,3963.31,0.313826,58.09,0.089744,1459.0,1299.3,28228.419922,21025.560547,2751.9,150.64,22.01
2019-03-10,136.76,3951.6,0.313107,57.18,0.100039,1459.0,1299.3,28228.419922,21025.560547,2751.9,150.64,22.01
2019-03-11,133.83,3905.23,0.311065,55.42,0.102263,1482.0,1291.1,28503.300781,21125.089844,2789.0,161.14,22.96
2019-03-12,134.44,3909.16,0.310201,57.0,0.104598,1519.9,1296.3,28920.869141,21503.689453,2797.2,162.52,23.49
2019-03-13,133.26,3906.72,0.314098,55.93,0.108199,1506.7,1309.3,28807.449219,21290.240234,2819.6,168.62,23.38
2019-03-14,133.71,3924.37,0.312955,56.58,0.107272,1531.7,1293.4,28851.390625,21287.019531,2812.3,165.56,22.82
2019-03-15,137.69,3960.91,0.315052,58.99,0.107773,1518.5,1302.9,29012.259766,21450.849609,2829.8,169.81,23.29
2019-03-16,142.4,4048.73,0.320468,61.84,0.109619,1518.5,1302.9,29012.259766,21450.849609,2829.8,169.81,23.29
2019-03-17,140.0,4025.23,0.317612,61.24,0.109385,1518.5,1302.9,29012.259766,21450.849609,2829.8,169.81,23.29
2019-03-18,139.37,4032.51,0.31744,60.26,0.115914,1539.7,1301.5,29409.009766,21584.5,2840.6,168.95,23.25
2019-03-19,140.52,4071.19,0.319281,60.62,0.113248,1551.9,1306.5,29466.279297,21566.849609,2836.5,175.71,26.0
2019-03-20,140.69,4087.48,0.31961,60.85,0.111403,1560.4,1300.5,29320.970703,21608.919922,2827.0,174.4,25.7
2019-03-21,136.64,4029.33,0.312718,59.38,0.107947,1557.9,1313.6,29071.560547,21608.919922,2862.6,183.94,27.89
2019-03-22,137.18,4023.97,0.311541,59.82,0.108693,1515.5,1318.7,29113.359375,21627.339844,2810.7,177.5,26.37
2019-03-23,138.24,4035.83,0.312359,61.35,0.108281,1515.5,1318.7,29113.359375,21627.339844,2810.7,177.5,26.37
2019-03-24,136.99,4022.17,0.308992,60.22,0.106012,1515.5,1318.7,29113.359375,21627.339844,2810.7,177.5,26.37
2019-03-25,135.03,3963.07,0.304055,59.5,0.102469,1543.4,1329.0,28523.349609,20977.109375,2807.0,173.78,25.97
2019-03-26,135.46,3985.08,0.30506,59.34,0.103379,1515.9,1321.4,28566.910156,21428.390625,2823.0,176.87,25.69
2019-03-27,140.99,4087.07,0.312465,62.25,0.108062,1421.5,1316.9,28728.25,21378.730469,2810.5,176.5,24.89
2019-03-28,139.42,4069.11,0.309246,61.17,0.10744,1309.7,1295.3,28775.210938,21033.759766,2821.0,177.25,25.06
2019-03-29,142.5,4098.37,0.307929,61.3,0.107572,1341.8,1298.5,29051.359375,21205.810547,2837.8,179.56,25.52
2019-03-30,142.09,4106.66,0.310632,60.62,0.107359,1341.8,1298.5,29051.359375,21205.810547,2837.8,179.56,25.52
2019-03-31,141.51,4105.4,0.309229,60.76,0.107651,1341.8,1298.5,29051.359375,21205.810547,2837.8,179.56,25.52
2019-04-01,141.83,4158.18,0.312747,60.68,0.109615,1391.8,1294.2,29562.019531,21509.029297,2870.5,182.28,26.36
2019-04-02,163.96,4879.88,0.351499,76.19,0.121901,1400.3,1295.4,29624.669922,21505.310547,2867.1,183.0,26.75
2019-04-03,161.46,4973.02,0.342234,84.92,0.121339,1378.1,1295.3,29986.390625,21713.210938,2879.8,188.62,29.02
2019-04-04,158.05,4922.8,0.332513,84.98,0.118788,1332.3,1294.3,29936.320313,21724.949219,2882.7,188.26,29.09
2019-04-05,165.51,5036.68,0.361803,88.68,0.126367,1345.9,1295.6,29936.320313,21807.5,2896.0,190.95,28.98
2019-04-06,165.95,5059.82,0.354405,92.57,0.124729,1345.9,1295.6,29936.320313,21807.5,2896.0,190.95,28.98
2019-04-07,174.53,5198.9,0.359856,92.31,0.130303,1345.9,1295.6,29936.320313,21807.5,2896.0,190.95,28.98
2019-04-08,180.26,5289.77,0.358234,89.49,0.131996,1356.3,1297.1,30077.150391,21761.650391,2898.3,191.79,28.53
2019-04-09,176.11,5204.96,0.349462,86.79,0.125384,1362.6,1308.3,30157.490234,21802.589844,2882.6,189.26,27.24
2019-04-10,177.34,5324.55,0.354792,88.38,0.125462,1363.2,1313.9,30119.560547,21687.570313,2894.5,192.1,27.83
2019-04-11,165.5,5064.49,0.330984,79.68,0.116685,1332.6,1293.3,29839.449219,21711.380859,2891.8,191.54,27.79
2019-04-12,164.74,5089.54,0.326346,78.96,0.114609,1350.2,1295.2,29909.759766,21870.560547,2912.5,190.01,27.85
2019-04-13,164.51,5096.59,0.326031,78.22,0.115898,1350.2,1295.2,29909.759766,21870.560547,2912.5,190.01,27.85
2019-04-14,167.84,5167.72,0.328809,82.94,0.116663,1350.2,1295.2,29909.759766,21870.560547,2912.5,190.01,27.85
2019-04-15,161.57,5067.11,0.320913,79.05,0.113629,1334.7,1291.3,29810.720703,22169.109375,2909.5,184.7,27.33
2019-04-16,167.62,5235.56,0.327218,81.35,0.117505,1328.4,1277.2,30129.869141,22221.660156,2911.4,188.21,27.93
2019-04-17,166.95,5251.94,0.335453,79.33,0.116636,1378.6,1276.8,30124.679688,22277.970703,2900.4,187.29,27.49
2019-04-18,173.81,5298.39,0.337065,82.07,0.117363,1398.5,1276.0,29963.259766,22090.119141,2909.9,186.3,27.68
2019-04-19,173.71,5303.81,0.331902,82.57,0.115737,1398.5,1276.0,29963.259766,22200.560547,2909.9,186.3,27.68
2019-04-20,173.75,5337.89,0.328476,81.51,0.115532,1398.5,1276.0,29963.259766,22200.560547,2909.9,186.3,27.68
2019-04-21,170.05,5314.53,0.322449,77.33,0.112404,1398.5,1276.0,29963.259766,22200.560547,2909.9,186.3,27.68
2019-04-22,171.87,5399.37,0.323934,76.95,0.113495,1369.8,1277.6,29963.259766,22217.900391,2912.6,188.47,28.18
2019-04-23,171.45,5572.36,0.321222,74.85,0.111824,1375.6,1273.2,29963.240234,22259.740234,2938.1,190.67,27.97
2019-04-24,165.83,5464.87,0.302318,73.31,0.103259,1405.1,1279.4,29805.830078,22200.0,2930.8,191.17,28.46
2019-04-25,154.46,5210.52,0.289384,71.25,0.099075,1406.9,1279.7,29549.800781,22307.580078,2926.3,186.91,27.66
2019-04-26,156.35,5279.35,0.298502,73.12,0.09914,1447.2,1288.8,29605.009766,22258.730469,2941.5,178.09,27.88
2019-04-27,158.43,5268.29,0.296741,72.12,0.099951,1447.2,1288.8,29605.009766,22258.730469,2941.5,178.09,27.88
2019-04-28,157.3,5285.14,0.297426,69.73,0.098736,1447.2,1288.8,29605.009766,22258.730469,2941.5,178.09,27.88
2019-04-29,155.2,5247.35,0.294289,67.96,0.096475,1362.0,1281.5,29892.810547,22258.730469,2942.9,179.33,27.69
2019-04-30,162.17,5350.73,0.309476,74.28,0.099953,1387.4,1282.8,29699.109375,22258.730469,2948.5,181.0,27.63
2019-05-01,160.82,5402.7,0.304696,73.66,0.101351,1344.4,1284.2,29699.109375,22258.730469,2923.1,180.47,26.81
2019-05-02,162.12,5505.28,0.303239,73.78,0.100275,1343.2,1272.0,29944.179688,22258.730469,2917.6,183.19,28.29
2019-05-03,167.95,5768.29,0.308222,79.33,0.102295,1358.0,1281.3,30081.550781,22258.730469,2947.6,183.01,28.22
2019-05-04,164.03,5831.17,0.304552,78.06,0.099677,1358.0,1281.3,30081.550781,22258.730469,2947.6,183.01,28.22
2019-05-05,163.45,5795.71,0.302342,75.98,0.098927,1358.0,1281.3,30081.550781,22258.730469,2947.6,183.01,28.22
2019-05-06,172.65,5746.81,0.302389,74.98,0.097809,1328.1,1283.8,29209.820313,22258.730469,2932.4,179.85,27.42
2019-05-07,169.8,5829.5,0.299684,74.69,0.094926,1323.4,1285.6,29363.019531,21923.720703,2890.8,173.11,26.66
2019-05-08,170.95,5982.46,0.300721,74.62,0.093697,1306.4,1281.4,29003.199219,21602.589844,2887.2,173.92,27.09
2019-05-09,170.29,6174.53,0.296509,74.18,0.090232,1283.0,1285.2,28311.070313,21402.130859,2872.7,170.19,27.21
2019-05-10,173.14,6378.85,0.300387,77.17,0.092452,1350.7,1287.4,28550.240234,21344.919922,2886.9,168.82,27.96
2019-05-11,194.3,7204.77,0.324543,89.22,0.104228,1350.7,1287.4,28550.240234,21344.919922,2886.9,168.82,27.96
2019-05-12,187.33,6972.37,0.310074,84.57,0.098866,1350.7,1287.4,28550.240234,21344.919922,2886.9,168.82,27.96
2019-05-13,196.85,7814.92,0.325475,88.06,0.100416,1316.8,1301.8,28550.240234,21191.279297,2807.1,158.45,26.24
2019-05-14,217.15,7994.42,0.409062,91.62,0.112994,1333.0,1296.3,28122.019531,21067.230469,2839.2,162.04,27.32
2019-05-15,247.15,8205.17,0.456005,101.74,0.137002,1332.9,1297.8,28268.710938,21188.560547,2855.0,159.58,27.58
2019-05-16,264.01,7884.91,0.419707,95.59,0.137283,1324.7,1286.2,28275.070313,21062.980469,2878.6,160.19,28.01
2019-05-17,243.76,7343.9,0.386193,89.0,0.126562,1305.8,1275.7,27946.460938,21250.089844,2862.0,156.53,27.5
2019-05-18,234.6,7271.21,0.372736,86.7,0.128833,1305.8,1275.7,27946.460938,21250.089844,2862.0,156.53,27.5
2019-05-19,261.29,8197.69,0.4177,95.32,0.141485,1305.8,1275.7,27946.460938,21250.089844,2862.0,156.53,27.5
2019-05-20,251.86,7978.31,0.398003,91.49,0.135545,1331.0,1277.3,27787.609375,21301.730469,2843.9,151.75,26.68
2019-05-21,255.22,7963.33,0.397603,91.51,0.134326,1312.5,1273.2,27657.240234,21272.449219,2866.1,155.06,27.35
2019-05-22,244.7,7680.07,0.376637,88.21,0.124257,1313.5,1274.2,27705.939453,21283.369141,2857.4,152.2,27.41
2019-05-23,245.97,7881.85,0.381204,89.18,0.125167,1305.5,1291.0,27267.130859,21151.140625,2819.4,147.32,26.36
2019-05-24,249.48,7987.37,0.384541,99.9,0.125944,1324.0,1289.2,27353.929688,21117.220703,2831.8,145.15,26.44
2019-05-25,251.76,8052.54,0.38704,102.67,0.125821,1324.0,1289.2,27353.929688,21117.220703,2831.8,145.15,26.44
2019-05-26,267.07,8673.22,0.408413,111.42,0.133135,1324.0,1289.2,27353.929688,21117.220703,2831.8,145.15,26.44
2019-05-27,272.86,8805.78,0.434168,118.03,0.136869,1324.0,1289.2,27288.089844,21182.580078,2831.8,145.15,26.44
2019-05-28,271.77,8719.96,0.446549,114.93,0.13896,1336.7,1282.5,27390.810547,21260.140625,2805.1,143.33,29.03
2019-05-29,269.46,8659.49,0.443713,115.08,0.136491,1343.9,1286.3,27235.710938,21003.369141,2780.1,140.34,28.09
2019-05-30,255.86,8319.47,0.422395,108.8,0.130067,1369.8,1287.1,27114.880859,20942.529297,2790.4,139.11,28.03
2019-05-31,268.11,8574.5,0.438574,114.54,0.133664,1331.5,1311.1,26901.089844,20601.189453,2752.6,135.46,27.41
2019-06-01,265.39,8564.02,0.430583,112.62,0.133101,1331.5,1311.1,26901.089844,20601.189453,2752.6,135.46,27.41
2019-06-02,270.23,8742.96,0.444785,114.7,0.137623,1331.5,1311.1,26901.089844,20601.189453,2752.6,135.46,27.41
2019-06-03,252.61,8208.99,0.425764,107.47,0.129983,1315.0,1327.9,26893.859375,20410.880859,2749.6,133.78,27.58
2019-06-04,241.34,7707.77,0.400667,102.09,0.122077,1337.1,1323.4,26761.519531,20408.539063,2804.9,143.0,29.57
2019-06-05,247.05,7824.23,0.402732,103.85,0.121284,1327.3,1333.6,26895.439453,20776.099609,2827.7,141.28,29.5
2019-06-06,249.47,7822.02,0.41954,111.11,0.124382,1349.1,1342.7,26965.279297,20774.039063,2845.7,143.78,31.82
2019-06-07,250.93,8043.95,0.42313,117.37,0.127542,1356.0,1346.1,26965.279297,20884.710938,2874.9,145.5,32.41
2019-06-08,245.74,7954.13,0.412411,118.55,0.126277,1356.0,1346.1,26965.279297,20884.710938,2874.9,145.5,32.41
2019-06-09,233.09,7688.08,0.388266,115.13,0.119915,1356.0,1346.1,26965.279297,20884.710938,2874.9,145.5,32.41
2019-06-10,247.52,8000.33,0.400427,129.07,0.12394,1386.8,1329.3,27578.640625,21134.419922,2889.2,148.43,33.23
2019-06-11,245.78,7927.71,0.394261,136.03,0.122827,1389.2,1331.2,27789.339844,21204.279297,2886.9,150.75,32.41
2019-06-12,260.9,8145.86,0.40176,135.65,0.126446,1405.6,1336.8,27308.460938,21129.720703,2881.0,146.2,32.18
2019-06-13,256.17,8230.92,0.400887,131.35,0.124728,1438.2,1343.7,27294.710938,21032.0,2894.4,148.26,31.39
2019-06-14,264.09,8693.83,0.405921,133.05,0.12532,1461.5,1344.5,27118.349609,21116.890625,2894.8,144.64,30.36
2019-06-15,269.02,8838.38,0.410419,138.13,0.126742,1461.5,1344.5,27118.349609,21116.890625,2894.8,144.64,30.36
2019-06-16,269.22,8994.49,0.427516,137.12,0.129816,1461.5,1344.5,27118.349609,21116.890625,2894.8,144.64,30.36
2019-06-17,274.35,9320.35,0.44808,134.44,0.131035,1455.5,1342.9,27227.160156,21124.0,2896.3,145.03,29.2
2019-06-18,265.05,9081.76,0.428761,135.16,0.124565,1473.3,1350.7,27498.769531,20972.710938,2926.2,152.88,30.45
2019-06-19,269.43,9273.52,0.436817,136.6,0.124302,1492.6,1348.8,28202.140625,21333.869141,2933.4,153.12,30.5
2019-06-20,271.7,9527.16,0.429823,135.48,0.121507,1480.6,1396.9,28550.429688,21462.859375,2960.0,154.1,30.01
2019-06-21,294.91,10144.56,0.443188,138.88,0.124048,1499.6,1400.1,28473.710938,21258.640625,2950.6,151.76,29.1
2019-06-22,309.38,10701.69,0.474764,141.9,0.12905,1499.6,1400.1,28473.710938,21258.640625,2950.6,151.76,29.1
2019-06-23,307.83,10855.37,0.468291,136.88,0.127378,1499.6,1400.1,28473.710938,21258.640625,2950.6,151.76,29.1
2019-06-24,310.42,11011.1,0.470088,135.53,0.127749,1528.6,1418.2,28513.0,21285.990234,2952.1,152.66,29.26
2019-06-25,318.13,11790.92,0.468229,136.49,0.124491,1532.5,1418.7,28185.980469,21193.810547,2922.1,151.48,28.86
2019-06-26,336.75,13016.23,0.467451,131.27,0.122628,1518.0,1411.6,28221.980469,21086.589844,2917.9,159.26,29.92
2019-06-27,294.27,11182.81,0.408754,114.4,0.107494,1538.9,1412.0,28621.419922,21338.169922,2930.9,163.23,30.74
2019-06-28,311.23,12407.33,0.427315,120.15,0.11202,1532.4,1409.7,28542.619141,21275.919922,2944.2,164.23,30.37
2019-06-29,320.06,11959.37,0.429378,133.66,0.114504,1532.4,1409.7,28542.619141,21275.919922,2944.2,164.23,30.37
2019-06-30,290.7,10817.16,0.396411,122.25,0.104345,1532.4,1409.7,28542.619141,21275.919922,2944.2,164.23,30.37
2019-07-01,293.64,10583.13,0.406862,122.58,0.105284,1539.1,1385.6,28542.619141,21729.970703,2967.7,166.17,31.2
2019-07-02,291.6,10801.68,0.400204,119.24,0.10339,1552.8,1408.0,28875.560547,21754.269531,2979.6,162.23,31.24
2019-07-03,303.1,11961.27,0.408532,122.56,0.106724,1565.8,1420.9,28855.140625,21638.160156,3000.3,162.75,31.19
2019-07-04,284.52,11215.44,0.388719,119.98,0.099725,1565.8,1420.9,28795.769531,21702.449219,3000.3,162.75,31.19
2019-07-05,288.0,10978.46,0.378964,118.35,0.099891,1564.2,1400.1,28774.830078,21746.380859,2990.4,160.23,31.5
2019-07-06,287.55,11208.55,0.389055,117.82,0.102875,1564.2,1400.1,28774.830078,21746.380859,2990.4,160.23,31.5
2019-07-07,305.7,11450.85,0.397047,120.32,0.105054,1564.2,1400.1,28774.830078,21746.380859,2990.4,160.23,31.5
2019-07-08,313.25,12285.96,0.401533,123.29,0.105023,1558.2,1400.0,28331.689453,21534.349609,2978.6,157.21,32.04
2019-07-09,308.88,12573.81,0.394168,119.43,0.101834,1539.9,1400.5,28116.279297,21565.150391,2982.1,157.31,33.15
2019-07-10,290.0,12156.51,0.363775,108.5,0.095057,1588.1,1412.5,28204.689453,21533.480469,2997.4,160.06,33.79
2019-07-11,268.7,11358.66,0.330335,102.64,0.087008,1559.1,1406.7,28431.800781,21643.529297,3003.9,166.28,33.06
2019-07-12,276.28,11815.99,0.344118,105.3,0.097963,1542.4,1412.2,28471.619141,21685.900391,3015.4,167.61,33.21
2019-07-13,269.46,11392.38,0.332179,101.02,0.095468,1542.4,1412.2,28471.619141,21685.900391,3015.4,167.61,33.21
2019-07-14,227.58,10256.06,0.306426,89.77,0.086249,1542.4,1412.2,28471.619141,21685.900391,3015.4,167.61,33.21
2019-07-15,229.78,10895.09,0.31531,90.92,0.08649,1562.9,1413.5,28554.880859,21685.900391,3017.3,167.27,34.39
2019-07-16,199.19,9477.64,0.296726,79.5,0.078318,1516.3,1411.2,28619.619141,21535.25,3007.0,167.08,33.85
2019-07-17,211.48,9693.8,0.310613,89.81,0.080627,1539.7,1421.3,28593.169922,21469.179688,2985.0,169.71,33.6
2019-07-18,226.57,10666.48,0.323176,101.09,0.088882,1511.9,1428.1,28461.660156,21046.240234,2997.6,170.18,33.0
2019-07-19,221.33,10530.73,0.320605,98.4,0.093768,1508.3,1426.7,28765.400391,21466.990234,2976.9,168.44,32.51
2019-07-20,229.12,10767.14,0.333209,100.61,0.095111,1508.3,1426.7,28765.400391,21466.990234,2976.9,168.44,32.51
2019-07-21,225.63,10599.11,0.331309,99.63,0.091202,1508.3,1426.7,28765.400391,21466.990234,2976.9,168.44,32.51
2019-07-22,217.56,10343.11,0.322106,95.42,0.088876,1529.2,1426.9,28371.259766,21416.789063,2989.0,171.32,32.85
2019-07-23,212.73,9900.77,0.309926,90.62,0.084468,1518.6,1421.7,28466.480469,21620.880859,3008.0,175.66,33.49
2019-07-24,217.05,9811.93,0.315947,94.31,0.086002,1538.5,1436.5,28524.039063,21709.570313,3021.6,178.66,34.11
2019-07-25,219.62,9911.84,0.31481,93.45,0.08569,1533.9,1427.5,28594.300781,21756.550781,3006.5,173.38,33.67
2019-07-26,219.63,9870.3,0.32353,94.31,0.087965,1527.5,1432.2,28397.740234,21658.150391,3024.5,175.07,34.02
2019-07-27,207.41,9477.68,0.310528,88.89,0.084323,1527.5,1432.2,28397.740234,21658.150391,3024.5,175.07,34.02
2019-07-28,211.19,9552.86,0.312288,89.77,0.083678,1527.5,1432.2,28397.740234,21658.150391,3024.5,175.07,34.02
2019-07-29,211.27,9519.15,0.310658,90.43,0.083513,1553.8,1433.3,28106.410156,21616.800781,3021.8,174.82,33.48
2019-07-30,210.52,9607.42,0.31847,90.57,0.083562,1509.1,1441.8,28146.5,21709.310547,3012.3,175.45,33.87
2019-07-31,218.65,10085.63,0.320909,98.51,0.083932,1524.4,1437.8,27777.75,21521.529297,2982.3,168.72,30.45
2019-08-01,217.81,10399.67,0.317906,99.18,0.083026,1414.3,1432.4,27565.699219,21540.990234,2951.9,164.92,29.86
2019-08-02,217.87,10518.17,0.312394,94.94,0.081989,1404.2,1457.5,26918.580078,21087.160156,2932.4,161.19,29.44
2019-08-03,222.49,10821.73,0.316757,94.58,0.082395,1404.2,1457.5,26918.580078,21087.160156,2932.4,161.19,29.44
2019-08-04,222.67,10970.18,0.319842,93.2,0.08213,1404.2,1457.5,26918.580078,21087.160156,2932.4,161.19,29.44
2019-08-05,234.22,11805.65,0.323564,96.83,0.082619,1416.3,1464.6,26151.320313,20720.289063,2830.1,150.79,27.99
2019-08-06,226.02,11478.17,0.311326,93.07,0.078212,1437.0,1484.2,25976.240234,20585.310547,2876.0,152.35,28.86
2019-08-07,226.39,11941.97,0.311969,90.91,0.078641,1405.1,1507.3,25997.029297,20516.560547,2880.6,153.89,29.19
2019-08-08,220.94,11966.41,0.307661,90.03,0.076857,1413.5,1509.5,26120.769531,20593.349609,2940.1,158.26,33.92
2019-08-09,210.49,11862.94,0.297343,84.44,0.072203,1419.3,1508.5,25939.300781,20684.820313,2919.7,154.18,34.19
2019-08-10,206.73,11354.02,0.298721,85.42,0.07375,1419.3,1508.5,25939.300781,20684.820313,2919.7,154.18,34.19
2019-08-11,216.09,11523.58,0.301915,89.75,0.077841,1419.3,1508.5,25939.300781,20684.820313,2919.7,154.18,34.19
2019-08-12,211.29,11382.62,0.300322,85.75,0.075415,1430.8,1517.2,25824.720703,20684.820313,2880.3,151.45,32.43
2019-08-13,208.71,10895.83,0.296639,84.41,0.074162,1451.5,1514.1,25281.300781,20455.439453,2932.0,156.05,32.11
2019-08-14,186.61,10051.7,0.263343,76.06,0.069183,1416.4,1527.8,25302.279297,20655.130859,2840.7,150.07,30.24
2019-08-15,188.5,10311.55,0.264882,76.39,0.070261,1438.6,1531.2,25495.460938,20405.650391,2848.6,148.77,29.67
2019-08-16,185.44,10374.34,0.261971,74.92,0.068921,1441.3,1523.6,25734.220703,20418.810547,2891.5,159.56,31.18
2019-08-17,185.69,10231.74,0.265721,72.8,0.067888,1441.3,1523.6,25734.220703,20418.810547,2891.5,159.56,31.18
2019-08-18,194.49,10345.81,0.282646,76.27,0.070785,1441.3,1523.6,25734.220703,20418.810547,2891.5,159.56,31.18
2019-08-19,203.09,10916.05,0.283328,77.26,0.071795,1474.3,1511.6,26291.839844,20563.160156,2923.7,170.78,31.48
2019-08-20,196.57,10763.23,0.275806,75.2,0.0702,1489.7,1515.7,26231.539063,20677.220703,2898.2,167.87,30.72
2019-08-21,186.89,10138.05,0.266261,72.96,0.067697,1465.5,1515.7,26270.039063,20618.570313,2929.2,171.23,31.7
2019-08-22,191.33,10131.06,0.270944,73.6,0.066138,1484.0,1497.3,26048.720703,20628.009766,2922.3,171.48,31.9
2019-08-23,194.71,10407.97,0.276545,75.4,0.068925,1456.8,1537.6,26179.330078,20710.910156,2855.6,162.44,29.54
